"id","text"
"17930634326629036","@maribelajar_id baik kak.. terimakasih kembali atas informasinya 🙏"
"17911542044686497","Halo kak @maribelajar_id izin bertanya kembali, saya mendaftar di 2 posisi sebelumnya dan saya mendapatkan 2 email pretest,  kemudian saya mengisi dua-duanya akan tetapi ternyata link pretesnya masih sama. Apakah tidak apa-apa kak?🙏"
"17940829493540818","Izin bertanya admin, saya dpt email pretest 2x dengan posisi yg sama, apakah harus dikerjakan 22nya atau hanya salah satunya?"
"18256650694176742","mac osx monterey aman ya kak ikut ini?"
"17963165771194884","@ariahmadsobarudin sama saya juga dapat email 2x mohon pencerahannya min @maribelajar_id"
"17978304490942390","@eeca.aa hi kak cukul sekali saja jika memang posisi yang dilamar hanya 1, jika lebih dari satu maka silakan dikerjakan sesuai jalur pembelajaran yg dilamar. Terima kasih"
"17963133578191938","@maribelajar_id baik min, berarti itu dikirim dua kali bukan karena pengerjaan saya yang pertama bermasalah ya min"
"17950626527303804","@eeca.aa benar kak"
"17977192906954576","izin bertanya min, saya sudah daftar tp sampai sekarang masih tidak ada email untuk test atau apa pun itu, sedangkan sudah mau survei kebhinekaan?"
"17963295413483372","@aleisya01 hi dear jika berkas sptjm/sr mu sesuai maka pre-test sudah kami kirimkan pertanggal 30 Januari kemarin, mohon pastikan memeriksa folder spam atau promosi juga. Terima kasih"
"17869376570841526","@maribelajar_id baik terimakasih konfirmasi nya, soalnya saya kurang tahu dan tidak ada email pemberitahuan apapun sdh dicek semua, padahal ikut yg lain ga ada masalah dgn berkas, ya sudah terimakasih 💕"
"17916424463604429","@maribelajar_id Mohon izin bertanya kak, konfirmasi melalui platform itu seperti apa ya kak?"
"18006667801566691","@maribelajar_id admin tolong baca dm 🙏"
"17977449031996064","Dapat uang saku selama program ga min? @maribelajar_id"
"17991247082319504","Kelas betulll"
"17984786870080561","😍😍😍😍"
"18066179581409815","@khai.ihsan suttttt🤫"
"18014532511689573","@uci.wln 😚😚"
"17960565724842803","Cantike mba rizkaa 😍"
"17976412484424210","Congrats dan semangat terus Erlina 🤍"
"17926114376740286","congrats bund❤"
"17987214023492194","@doraanggraaainiii mkasii bu dor🔥"
"17844841701027361","@ratna.psari makasii mba ratna❤️"
"18005431999757608","wah congrats ya nok, selamat menempuh SI semoga dilancarkan..."
"18016434826672373","@yuu.lianti_ amiin, mkasi mbaa❤️"
"17986056487696592","Manteb"
"18249812884125141","@titowes yuks daftar msib kack 😍"
"17948293265402382","inpo magang merdeka kak"
"18036179356415598","keren kak"
"18006272140492572","@pluviophileyy ah nggak kok kack🙈"
"17941115834360875","@mkfikri_ langsung ke website kampus merdeka kak"
"18004586020556032","@xxrevita Alhamdulillah kack 😍"
"18055348429477966","@gemilang_tirto"
"18000136045975136","@whoopsy.jeffry07 ga main menkrep"
"18021267808621762","Semnagat koncku✊"
"18024542950599546","Mntaplah👏👏"
"18238983811177009","beungeut😂"
"18256505782140176","Kacaww"
"17911157303590711","Ashiaaap santuy bi😂"
"18333983374052674","😍😍😍"
"18251227588192393","Mari Kita belajar 🤡"
"17965251617030090","Yg di belakang siapa ka?"
"18001234921558850","looting teroz"
"18056878150433157","ngeri parahhh🔥"
"17917887788684114","@azizaaanz naaah ini nihhh yang lebih ngeri🙇"
"17999416306955082","Wahh... mantap Semoga lancar terus 🔥🔥"
"17919447641768944","@_mastur.99 masyaallah terimakasih Mas Tur!"
"18007917478830077","Kk  Rama ini Rafa sekarang  tinggal di mana k"
"18283089877130829","keren bgt kak ramaaa🤟🤟🤟"
"17994309134081719","@salsa__648 halooo Rafa. ini Rafa apa Vita coba hayoo. Ka Rama masih di Karanganyar, Faa."
"17995786790088391","@nazhifafarradina wainiiii niii yang lebihhh keren nihhh🥳🙌 Selamat jugaaaa niiihhh udah jadi mabaaaa🤙"
"17846552481017572","wah sipaling merdeka xixixi"
"18018842425594927","@mamammamamat gass semua program pokoke"
"18100946845331675","@ramadyawd cuan cuan cuan"
"18225831922125986","Pingin ikutan @magangmerdeka batch 3 ini tapi..."
"17948111687033065","@prasetyo_adh24 mending magang aja mas duitnya gede"
"17983207405554248","@yumnakanshaaa aku udah ikut kampus mengajar mas, pingin lanjut buat ikutan studi independen. Tapi gak di bolehin sama prodi"
"17972424730634663","and my boyfriendsssss.... kurang itu weh"
"18026114671385585","@maghfirahhan klo ini bingung mau tag siapa😌"
"17864365289758159","wessss mantappppp👏🔥"
"17926228742517263","@hanifaandika bisa aja ibuuu🤯"
"17887569254625982","🔥🔥🔥"
"17911791365800588","Apakah power bi dipakai untuk penelitian kualitatif. Wawancara. Menyusun makna dll, mengukur kepuasan tamu secara kualitatif?"
"17937748778707447","Saya udah 2x coba daftar koq ndak adacemail yg masuk yaa"
"17984900582152645","Bisa kak @samerdantasinulingga,  analisis kualitatif dengan power BI, dapat menggunakan text analysts, dan pengukuran feedback dari tamu dapat menggunakan sentiment analysis di power BI contohnya pengukuran feedback positif atau negatif. Untuk pembelajaran lebih jelasnya yuk daftar dan ikuti webinar Analisis data dengan Power Bi 😉. Kami tunggu kehadirannya kak"
"18284995942126231","Hi kak @ad.hi3515, mohon maaf atas ketidak nyamanannya. Apabila tidak masuk pada kotak masuk email, tim kami juga mengirimkan via whatsapp. Mohon untuk dapat diperiksa ya kak. Terima kasih 😉"
"17995796447286587","Udah masuk di WA dan sy udah bayar"
"18086717074375005","@maribelajar_id bagus wa saja biar intens dan betul betul, website webiste tak jelas. Ada wa nya??"
"17965495465742476","Wuidiii❤️❤️❤️"
"17912460419557208","@ntaynnn jadi gimana Ibu? Congrats atas dana bantuannya di program kampus merdeka jilid sekian, baek² yaaaaa wkwkwk"
"17956460597482350","Apa kabar re"
"17978573992764478","Masa iyo"
"17918369336091785","mangstabb"
"17937412375820115","@aditadz mohon bantuannya kaq Adit wkwk"
"17886973220597446","@andrno.am punten mass wkwk"
"17926596278061610","kok kurus?"
"18281090245052083","Semangat kakkak👏👏👏👏👏"
"17896478885439089","@kameria_eta makasih sayang"
"17969058028513474","@viandini_08 makasih kating"
"17862436691637185","Semangattt kaka🔥🔥"
"17900574260342897","@fiitrianf  makasih kating aku"
"17942572339785167","Congratulation!"
"18267490516064331","@harisfadh20 Wahhh Tutor Zenius 😍😍"
"18162087028173722","@samuel.parlindungan12 hahaha soon bro"
"17894846468469415","@harisfadh20 ahahaha amin, kita sukses dengan cara kita sendiri 🔥"
"17908686164464713","Kerennn🔥"
"17935908211780184","mantap, msibnya di micosoft..🔥🔥"
"17881848590534662","Bikin yg angka romawi dan angka biasa min, terus tata letaknya atas atau bawah, itu berguna banget buat yg skripsian. Bikin reels aja"
"17936057908825337","@b.yukadji Hi kak, terima kasih atas masukannya. Kami tampung dulu ya 😊"
"17935145788901592","Batch 1 kmrn aku ikut program yg modern productivity, skrg kebantu bgt ikutan studi independent ini buat aku skripsian🥰thankyou maribelajar✨✨"
"18120142156301488","selalu pakai cara ini untuk buat daftar isi"
"17918251988195211","@desra.reifka tutor dong suhu"
"17911175009349645","@b.yukadji aduh kalah sama yg lebih suhu nih🙏"
"18114221740272103","Min mau tnya mngenai SPTJM MSIB itu formatnya yg diganti ckup nama ybs atau hrus diberi kop suratnya?"
"18112472827276788","Tadi saya dengar pemaparan dari pemateri bahwa ttd Wakil Rektor untuk SPTJM boleh digital. Apakah saya bisa mendapat respon disini bahwa itu boleh. Karena pihak kampus menuntut itu. @maribelajar_id"
"17923713563021067","Super membantu min"
"18111939334283659","❤️❤️❤️❤️"
"18187903765160326","🔥"
"17905054793392923","Gass kan🔥🔥"
"18183128743090254","Suhu rek👏👏"
"18079022551288698","Wadoooo wes ndisik i lo"
"18025710460341726","@soffanakbar nggeh maszehh"
"17907755213508296","@nvanth1 termometer lak an"
"18029813881328440","@agitaberlian_ iya lo, disik an dirimu tapi"
"17952336436626174","@rifasafir_ gamau duluan, maunya barengan sama kamu❤️"
"17946351880685294","@agitaberlian_ mulai"
"17919043739314312","@agitaberlian_ Ya Tuhan:)"
"17926403213043093","@elsaallyana kenapaaa sa? Ada masalah? Minat safir? Gapapa ambil aja. Asal dia mau😜"
"17899630088376676","@agitaberlian_ sudah2 jangan rebutan saya:("
"17897618534522652","Wenakkkkk"
"18183843286091834","@fakhrialwidodo 🏃🏃"
"17889510494585338","yoiki seh🔥🔥"
"18222955678096294","joos🔥"
"17920748666142281","@ocmykris gandos"
"18202236508134220","@syahrilalfath wo nggih mas"
"18195719590183268","@bangtio123 koncomu yoo"
"17947347067728257","@verdyanctw__ raine ngateli"
"17921184254049695","@bangtio123 poll temonyone"
"17958560572576020","@verdyanctw__ mbiyen turaturu saiki kakean polah"
"17917917602276814","@bangtio123 onok opo iki rame2"
"18023538520352266","@bangtio123 biyen senengane ngrusuhi kos sak iki suangar"
"17937380131761316","@verdyanctw__ tenan iki idaman ciwi unesa"
"18013376875368556","#maribelajar🙌"
"17915193110330038","Yeayyyy, semangaatt dhee 🥰✨"
"18183966133094376","@sitihusnullkhatimaah mangattttt🙌"
"17922699146121260","@audira_ichsan #maringuli"
"17971753429498765","#maribelajar🔥"
"18203034817135108","Jadi inget ""im ready promotion"" nya Spongebob"
"17920389398161916","@yomeeo_ #marirebahan"
"18038818108320569","@ridhopratama7 ape"
"17905018697456222","@yomeeo_ oiya ya😂 baru kepikiran"
"17962573888545375","aww fighting my nunaaa ❤️😻🥳💕💅😉💘 u can do it!! 🌈✨✨🙆🏻‍♀️"
"17895416813525877","@anggrainydhea Spongebob movie, kasian ga di promosikan jadi manager si sponge"
"18149707096237100","@xalyazn27 avvv makasih nanatttt🙌🙌❤️❤️"
"17943673873902024","Wanna follow each other 💕🇯🇵"
"18160010392238175","@anggrainydhea urang Padang kakak"
"17924709119252481","@lover_manga__sejati bukan orang padang, cuma kuliah"
"17965318522590330","@anggrainydhea bukan ya maaf saling follow yuk"
"17965465567470474","Anjay, keren rek"
"17932528051784882","@rizkyarima_11 sek lebih keren arek ITS😂"
"17853633542680406","@fikri_rusli10 masih nope ane, idih magang di microsoft mas"
"18270091015059875","Alhamdulillah... Kerennn. Semangat ya..."
"18141495097220827","@arihandayani267 siap te"
"17929906195903258","Mantap cici👏"
"17925916717989951","@pahmi_id pahmiyy👏"
"17852646995700810","parah ngeduluin"
"17929362749000320","@adiradiva (2)"
"17974314292488305","HAHAHA thanks a lot loh kalian berdua 🤗 @senassee @adiradiva kerenn!"
"17915111186325150","@adiradiva ayo uppp"
"18281016790021995","@hutagalungpiki bener2 ye piki"
"18184595548085825","Keren banget kakak🙌"
"17920351751158827","Kerennnnn bossssthh"
"17983389142444140","@jutiiwaa_ Thank you 🙏"
"17896198100454764","Keren banget dah kawan aku👏"
"17910740600210623","@jennieclr22 Thank you 😅"
"17912778656203145","mangat jod🔥👏"
"18207501694119970","@fajarmuhammad713 siaap..nuhuun🤝"
"17878964393528584","Kok familiar liat foto nya wwwwww"
"17849220338693082","@m.farid_mahardika wkwk tau aja..🤫"
"17927790796875361","oiii gak boleh foto di situ jod.... 🙄"
"17912980244222198","semangat jody kuhhhhhhh 🔥🔥😂"
"17920093700117803","Itu fotonya di perusahaan apa jod?"
"18273101146023757","@muhammad_rasyidul_aulia wah iya Ul?tpi ini yang fotoin pak komandan 😂"
"17904002195509509","@harianingrumpuji siap ji🔥"
"18186816667156232","@athallahh19 wah, tempatnya rahasia Al.."
"17904306155277166","@jody_irwn wkwk siapa tu, @muhammad_irham99 iko jod😂"
"17935534948810070","@muhammad_rasyidul_aulia wkwk bukaan,,mana talok dia tu😂 pembimbing yg ambil foto"
"17933745562765554","hahha, yo lah tu jof"
"17984756887414470","Uang sakunya brpa bang?"
"18144128536236699","aku jg ka 🤚😃"
"17914006898094263","must keep going smp muntah2, luv meow😍"
"17963803717479460","Ehh Luluuu"
"17954830906566849","uhuyy"
"17921188376090568","Widihh"
"17902294232312405","SEMINGIT FLUFFTONS MEOW MEOW"
"17859970061660885","@faragnuraimsn hihihi <3"
"17946599002642476","@sylveronicaa WKWKWKW jgn buka kartu gt dong met"
"17887832720537846","@syfarrr hahaha ayo syff"
"17877660635609411","@aryanissa26 maaci aryanimasen,,"
"17904853928262449","@riantaathallah wadukhh"
"17872288979583503","@annisasony hurr"
"17856600614671176","Keren shim 🔥"
"17920178500988525","@mhdff8 bikin lah fif😄"
"18272390926052222","Madep simamang"
"17912502662322957","@adnusa nuhun mang"
"17946921757649800","🔥🔥 apik pisan"
"18174982432163741","@mufazahd thanks bro"
"17927647403412848","Goodluck 💚"
"18252661108075550","Semangat🔥🔥"
"17911505993133710","Mantap pak Eko 👍"
"17896677242516254","@a.sonna24_ Nuhun aa sona 🙌🙌"
"17973410434466337","@situeko Harus tetap mengeluh dan jangan pernah semangat pak Eko 🔥"
"18026516815326892","Wkwkwk tai lah captionnya"
"17949549817616283","@a.sonna24_ everyday, everynight, everymoment etamah sih :("
"17903919542504578","@ghi.azh itu hasil ga tidur 2 hari lohh :("
"17943935974673767","MAKASIH YAA EKO🥺🙌"
"17901123542431613","@kerenkezia12 siapp kak, kembali kasih kak Keren"
"17953169728602727","Karena caption anda sangat random saya beri nilai bintang 1🙏🏻⭐⭐"
"17964003973478897","@dyngnisa_ tapi itu bintangnya dua loh, apakah bonus??"
"17917762082145395","Oke saya kasih minus 👍@situeko"
"17906698781214700","@dyngnisa_ apakah anda seorang dosen? Emotnya sungguh mencerminkan sekali 👍"
"17923940224935778","Apakah bapak botak, apa delusi poto😮"
"17924104382011019","@vidz_garfield itu hanya fenomena anomali fatamorgana aja mbak vid 😂"
"17895186998399536","Yaa👍@situeko"
"17919198158018134","@dyngnisa_ ok 🙏"
"18157716079172253","😫😫😫😫😫"
"17843472944704756","Copas dimana nak eko captionnya😊"
"17921547722091342","@leorizky19 maaf kak lew, ini hasil jerih payah saya dan tim"
"17945699053639173","@situeko sukses selalu kak eko🙌"
"17952375721592799","ditunggu giveawaynya bang"
"17893467113523523","kereennn😍"
"17912923811213816","ampun bang jago"
"18274489921041722","Gipewei bang"
"18269862928029149","@kiki_arifai stay tune bang"
"18197626300122527","@yusdisti paling jago dah mba nya 🔥"
"17922411628956362","@anputar boong😢"
"17890577564481817","@elkanajee1 stay tune bang"
"17912959835273052","Yowwww. 🔥🔥"
"17952849529593659","❤️❤️🙏🙏✌👍👍"
"17926907695893997","Nasbung ?"
"18270357304044652","@maa.maddd aman"
"17919264458121638","Hai juga.....gmna kbar .??"
"18147909706239559","Like balik ya kak"
"17919936035069179","Mantap mantap keren"
"17931307018866848","@syahrul_dhan99 🔥🔥🔥"
"17927181899028794","@ahjayadi lanjutkan pak 🔥"
"17903556806377304","Heyy"
"17912774315323450","lov u bestie❤️"
"17866086305641692","Samasama, makasih juga banyak2🙌😁"
"18000054331386927","Heh nat"
"17946679948628964","@michaelchristian.s haa opo"
"17916521168170224","@natanaels7 wocooo grupp lehhh"
"17952268813604340","Wiii mantap ngab"
"17888505005491083","@tin.martin_444 mantap gus"
"17926618777965432","yok semangat"
"17904407456469167","@sumailkffn lah ga jadi ngitung?"
"17921855900078562","Wow data🔥"
"17982527182440326","Ini nih wkwk @ridzkyhanura"
"17905736771490758","@fikfnzaa_ apa bang wkwkwk"
"18271987945036000","Anzay"
"17848543481693426","ajarin MySQL dungs bosQ"
"17909498687170462","@saya.nanda gasss"
"17938852783776552","@andi_rafly792 yok daftar yok 😌"
"17913910664317085","Mantap mas 🙌"
"17876903594610609","Ekspresinya menandakan ..."
"17925293437991479","Hallo yusuf salam kenal ya.."
"17926783624965124","Laler menclok neng rel"
"18143381845239518","@rizalullah_muh_ km sp"
"18214078762111211","@waannn__ duit bulanan ga cair-cair😵"
"17938317916783194","@ibukkos_ lalel menclok nang lel"
"17955953011521090","Omoomo"
"17884746089555332","siap bang merdeka"
"17907492281187102","Itu tangannya ngasih kode apa ya?"
"17927660104856730","@jafaralf bang tips biar gak wuning"
"17864215223644202","@hana_mhasan cuan cuan cuan 🤑🤑"
"17933462791753004","Pangling"
"18013330339359975","@danang_satriawan tips memutihkan gigi yang kuning ada di channel ngaparin geming yagesya"
"17963248711478723","@fonilolitaagustin ottokee ottokee"
"18256634920068134","ngerii suhu 🙏"
"18179810269088554","@vikasyahptr iya aku ganteng kok makasii"
"17916055670146600","@adit_cahyono info pemecahan batu bara?"
"17906786483477623","@yusuftaufikhur ADRO, BUMI, ITMG,,,"
"18033275806319463","Ndi mullet e"
"17934564112842125","Senyum pep soden🙌"
"18209194222189329","Hallo"
"17937781744706492","@frlianglng salken sv"
"17902675406466068","@ahraffaa kodomo ae cek dadi teman baikmu"
"17923121690017922","@n.stoff poto pas jaman nom noman😅"
"17941200763706399","iku drijine lope lope nk sopo mas cop"
"17938723570752354","@rais_akbarr itu bukan lope kawan, itu kode buat pencairan fulus yg macett🤑😵"
"17911137866327841","P"
"18217007965101485","dah luan aja ni bg wkwk"
"17893322270410861","Sopo kuiii"
"17912269148206064","@roniwidodo334 pemeran figuran"
"17911371656267648","@hijrahtzamzah daripada kelupaan bang wkwk"
"17915660834164867","@rezazulfani salamnya orang atheis"
"18021590671338627","@baguspulunggono lebih ke pihang goheng sih mas kalo di daerah saya😢"
"18197257306133701","Mantab. Sukses terus broo🔥"
"17910296636324158","@ca.tris2 Aamiin。Terima Kasih ya。Nte Sukses juga y。。。"
"17905855592358802","@destadwihartanto OKE Bray 。。。Sugoiね。。。"
"17920592666082545","Alhamdulillah...sukses terus mas @riyan_sobirin_ 👍🙏"
"17938425268750358","@rotikopipopibu_sawahbaru Aamiin, Terima Kasih Banyak Bu Mita🙏 , Atas Bantuan waktu Skripsi saya, Syukur Alhamdullilah Saya bisa Lulus Sidang Skripsi dengan Nilai Terbaik 。。。"
"17905206365472819","@riyan_sobirin_ Masya Allah tabarokallah...👏🔥👍"
"17955265729563232","cangtip amatt😍"
"17885446946563018","wuhuuii mantep"
"18139445164222202","@nisavitrii ayo dilanjut demo nya"
"17882163401594657","keren banget bocil satu inii😩😩"
"17921295329081919","🔥🔥🔥"
"17913423905195890","kewrenn maksimal😍"
"17973621766474761","KEREENNN 😍😍😍😍😍😍 mana kmrn yg bilamg alma gabakal sukses eh 😋😋"
"17911204124326612","🔥🔥❤️"
"18245820427076550","@gitarania harus ditag ga si"
"17960128651496922","@raraimra ngawor wkwkw"
"17926394770985531","Tutor gratis sabi lah ya"
"17943662962671128","@raraimra @gitarania ayo tawuran aelah"
"18196174771133075","@vinkaas mylop guru tercinta :)"
"17882002625596031","@annisa194 gadibales sampe detik iki lo sama pembimbink qt :)"
"17993163631405096","@batarilp ngacaaa"
"17900527109425832","aaaaaa kereeeeen bgtt sipipp🥺❤"
"17891091659466670","gokiiiil🔥🔥"
"17915101004314077","@iqbalridho_ webinar mahal se jadie"
"17930648311818315","@nabilanurhdyt aaaa panutanquee 😍😍"
"17867793299633561","@salsabilakamilaa cillll 😘😘😘🔥"
"17953837486573875","Semangat"
"17895950750343900","Mantap om bos👍🏻👍🏻👍🏻"
"17927561410855196","Proud of you bro....👏"
"17945452426656546","Aktipepollllll"
"17870446565592998","Gewlaaaa🔥"
"17914639307091755","Itu mirip tanganku yg dibelakang😂"
"18207738334187890","@elli.19_ Tangannya kembar identik yak 😂"
"18274879138049489","Hooh itu aku 😂"
"17906070818357926","Anzayy keren bgt brodii"
"17923981601057097","@fnfau batir, aku pengin dolannnn"
"17881341128600794","@jofiaal 🔥 terbang bareng kuy"
"17999972122376748","@rrayyy16 tengs, semoga bisa ke Jepang barengggg #gajelas 😂"
"17988832846417731","@mufazahd aamiin, aku ikut dong bareng"
"17991317650413665","@mufazahd me too :("
"17879832581608081","You're most welcome dik @mufazahd keep the spirit ya, hwaiting 🔥🔥🔥🔥"
"18196732567179103","Selamat untukmu ,semoga lancar dan slk di mudahkan oleh Allah dalam setiap usahamu Aamiin 🤲"
"17904665078249037","Ngueriii"
"17922571382044490","🙌"
"17928572266941147","@priatamaandi_ ngeriaaan awm dong hey 🤧"
"17943632275726726","@ongky.suherman.heng Alooo reminder kelas 🤣"
"17954478505573109","Uuuuuuuuwww😍"
"17954682280570838","@nindaea mbaaak niin 🤩"
"17929928251928460","Wohooo🔥🔥"
"18205784728185054","woohoo akhirnya selesai yaa 🔥😍"
"17893235048432058","@nurulfaazh lega banget ya rul 🤣"
"17912794205277373","@shellasagita ayo shela ditunggu unggahannya 🔥🔥🔥"
"18263491663065879","😍"
"17932613428783715","@nissamrcll nisaaa 🤩"
"18219209725096346","Semoga sukses selalu Dwi 🙏"
"17870697089618628","Keren bgt!!!"
"17945417899654379","@mahaning_wijaya Aamiin. Begitupun Ibu dan keluarga."
"17895996623354195","Mangsteup wii"
"17916019508168244","👍"
"17939987314794422","semesester 3 bisa daftar tidak kak ?"
"18117749263264174","Udahhh ga sabar 😍😍"
"18184520695087919","@rahmanita.auliya minimal semester 5 pada saat program studi independen dimulai kak 😁 -m"
"17890522715492163","@maribelajar_id kak, pengumuman nya kapan ya kak? Apakah ada tes nya ya setelaj mendaftar?"
"17879775650611532","Untuk yg MET, ada syarat spek laptopnya tidak? Dan software juga ... soalnya saya baca disitu kita belajar office 365. Sedangkan di saya ga ada 365 ka😂"
"18038009488316296","Halo ka apa pendaftaran sudah ditutup ya? Aku mau coba daftar barusan ga bisa :("
"17898875432357343","Apakah untuk learning track Intelligence Cloud Track materinya sama dengan Data & AI di Batch 1? Atau yg batch 2 ini lebih advance?"
"18182956468091574","Kapan pengumuman nya ya?"
"17886900749578025","Jadwal pembelajarannya jambrpa aja ya min?"
"17927552045006105","@maribelajar_id setiap pathway/learning track yang ada dapat berapa sertifikasi ya min? Terimakasih"
"17954100175607974","Untuk learning track modern educator track apakah harus memiliki laptop dengan spesifikasi tertentu?"
"17961753586544625","@my.nameis.22 minimal office 2019 kak"
"17888334041577728","Min boleh menjelaskan mengenai logo certification  modern worker track ?"
"17878360574621507","Hai kak min aku udah acc SI Information Worker Track di aku MBKM aku selanjutnya apaya kak min?"
"17897584274520429","@ndahayps sama"
"17854879424673295","@vidaoliviaprimadhany aku nitip ya,soanya sama kendalanyaa.. Aku udh acc jga tpi blm tau info selanjutnya seperti apa"
"17995551001407155","@pritioktav iya hayuk kita up sampe kak min tanggapin😊"
"18160301008207557","@maribelajar_id office 2016 gk bisa dong kak😢"
"17869614458642943","@theresya.drstn bantu jawab, bisa install aja banyak kok tutor di ytb"
"17938776160845392","@ynhhdh takut bajakan 😢"
"17927130730923464","@theresya.drstn syedih kitaa😢"
"17906113130300403","@ynhhdh office saya luarannya tulisan 2016 tapi karena punya akun office 365 bisa jadi 365 officenyaa"
"18030821731335593","@vidaoliviaprimadhany nitip"
"17960862511508983","Kak mau tanya kalo ICT itu spesifikasi laptopnya bagaimana ya kak? Soalnya punya saya yang model lama"
"17949627574644133","@kaxjyone yuk up yuk😂🙌"
"18190097275197959","Kak mau tanya kalo ICT itu spesifikasi laptopnya bagaimana ya kak? Soalnya punya saya yang model lama"
"17915620823331394","@vidaoliviaprimadhany nitip juga gez"
"18121648627257370","@maribelajar_id untuk yg IWT sama juga kah min, minimal 2019? Jawab yaa, besok hari terakhir untuk terima apa enggak program nya"
"17987648812435489","@pritioktav halo kak, mau tanya. Apa udah ada kabar setelah acc harus ngapain?"
"17936752228771072","@viniesm hallo,bisa dm aja yaa"
"17920765931184075","❤️🔥🙌"
"17914269035168622","🔥🔥🔥🔥🔥🔥"
"18266545747070322","Mau tnya min utk SPTJM itu bgian wkil direktur kemahasiswaan mksdnya wakil rektor atau wakil dekan?"
"18079955503293202","Yeay!🔥🔥🔥"
"17900490806383389","@afradillah77 Hi kak, dapat ditanda tangani oleh pihak level universitas kak, misalnya wakil rektor."
"17939253211847654","@maribelajar_id apakah bisa keringanan wakil dekan sj min? Soalnya kalau warek susah lumayan susah ditemui dan ini udh ddline 5 Februari batas up berkasnya"
"17856510764666953","@maribelajar_id untuk periode kegiatan kontrak apakah sudah bisa dimasukkan sekarang min? ( 7 Feb - 24 Juni)"
